Term,Flu,Flu,Flu,Flu,Flu,Flu,Flu,Flu,Influenza,Influenza,Influenza,Influenza,Influenza,Influenza,Influenza,Influenza,Influenza A virus,Influenza A virus,Influenza A virus,Influenza A virus,Influenza A virus,Influenza A virus,Influenza A virus,Influenza A virus,Type A influenza,Type A influenza,Type A influenza,Type A influenza,Type A influenza,Type A influenza,Type A influenza,Type A influenza
Lag,lag_0w,lag_1w,lag_2w,lag_3w,lag_4w,lag_5w,lag_6w,lag_7w,lag_0w,lag_1w,lag_2w,lag_3w,lag_4w,lag_5w,lag_6w,lag_7w,lag_0w,lag_1w,lag_2w,lag_3w,lag_4w,lag_5w,lag_6w,lag_7w,lag_0w,lag_1w,lag_2w,lag_3w,lag_4w,lag_5w,lag_6w,lag_7w
New Hampshire,0.17381019246096657,0.20662696369245062,0.26331241964114266,0.2977321304217141,0.31932875726196724,0.33953665112442455,0.32470661884438734,0.28701602309358915,0.22994458773111284,0.2661053871531725,0.3204961839750775,0.36122942303955974,0.3832567777702343,0.3995441582967941,0.3917448530522652,0.3482901937659285,0.5872507752506466,0.5467459363887313,0.5079686229968384,0.46931059313829615,0.421778099347924,0.35645443571387664,0.28319964842627726,0.21587391976472434,0.23912546809748386,0.25518611184436063,0.2738558633271548,0.30482287210213904,0.29914090602971166,0.300400937600463,0.30153185871080385,0.26071707266768623
New York,0.11699479180224362,0.1445339577663567,0.18422995958758476,0.22032475648168715,0.252854651081842,0.27050127208971486,0.28303713709093253,0.2632336216079065,0.173043510386582,0.20273605695056032,0.242046926746524,0.2785408192364299,0.31586190970278527,0.33660951807204187,0.3487441871261005,0.3272891217872651,0.7198436061829501,0.7019768946097866,0.6810499928438853,0.6548064125505154,0.6125165087624965,0.5381087001608453,0.4566427279166899,0.36755263429588514,0.16552930725082932,0.17521277848816372,0.19772629001011288,0.21602911966617275,0.2220627346295135,0.21759082239717253,0.2153366558597642,0.19886603472432118
Minnesota,0.13441737517417535,0.15874537591056012,0.19098233871170137,0.2222882668040943,0.2507064776529311,0.28550389942531124,0.3184438947846359,0.32107936458351594,0.18640630144571244,0.21648404575072575,0.24860834568412638,0.27955779597132646,0.3157487594087033,0.3474126115810875,0.383624174148787,0.3802879581904479,0.6351397551568437,0.6190487075140272,0.6016611180270903,0.5731134833392494,0.5319142975357561,0.46014733121362367,0.3909611085943395,0.311237422735653,0.16465763541694475,0.17396459497669461,0.19569075893861965,0.21677337582099265,0.2256741001479558,0.2357970730329818,0.24761269461720237,0.24456899244280492
South Carolina,0.05466761903262989,0.08318666246597857,0.13133421425548653,0.1791864132026345,0.2304655084888074,0.2706422880252715,0.2863414966183416,0.27126830484048586,0.11313599620780208,0.1462096249177061,0.19496393788454022,0.24504228676198297,0.2987909798967309,0.34104569405311536,0.3562663040795339,0.3473433582737807,0.6204150370297938,0.6083272595144659,0.6240942695441304,0.6223405813555303,0.6149985566582237,0.5795784697978343,0.5254293328470965,0.45832090186719704,0.14090495136029968,0.16364522302161033,0.20804048408325165,0.2408403279819594,0.2553909564236614,0.263261422792694,0.2723078138211214,0.27004537800904926
Illinois,0.09574337035855844,0.1296563653761152,0.17158756009580067,0.21900819855421455,0.2620111995181318,0.2907792755475813,0.3162047426074114,0.31420177151933454,0.13822236841736382,0.173021224534379,0.2151253196310382,0.2646733697198933,0.3122748494906454,0.3464571483499473,0.37402881823309614,0.37322393294199885,0.636498935145692,0.6297227136519588,0.6258483424965244,0.6190361457430085,0.5880818378165188,0.5302444806648994,0.46397058026282945,0.3937264306289263,0.10928195561205836,0.13296981622103016,0.16288235271575968,0.18290336432129956,0.18639493540861707,0.18843082730872338,0.1908285756793782,0.1869241470173423
Wisconsin,0.16277536717849833,0.2024087714078433,0.24478498773710095,0.271535109096639,0.2956985126323025,0.2994232249766363,0.28684284191809073,0.2761174056640715,0.20832984227607065,0.2501203519012477,0.2912494807773448,0.3256323097199,0.3444446303085723,0.3514856303245074,0.3440183587173328,0.3314564986215908,0.6136603273822624,0.5909009056799963,0.5598555289866909,0.5199460822241251,0.4699453608303751,0.40871250525727687,0.34412535981317693,0.29164537936791923,0.13788144608652353,0.15410332539823887,0.17048688145342006,0.18416752015566648,0.1846450068810964,0.1856199331948391,0.1829118324737019,0.16709518524884098
Hawaii,0.24245970552233842,0.2559672272574336,0.2535808505207467,0.25272402070736877,0.2617548253453589,0.26858195402185836,0.28666548828931365,0.2839911974803644,0.27353157315809334,0.2981465320603728,0.3026289171675323,0.3002611210593818,0.3123767904441508,0.321724810648341,0.32072926451663314,0.3137599971790583,0.5123848613162305,0.51668970456511,0.5064219795476985,0.48017915837561764,0.44256078145961286,0.389635130699909,0.3357498837381804,0.28538372723625927,0.1540864667713231,0.1707032467874299,0.1851518394333716,0.17976159293062483,0.17257182803871302,0.1696852652171612,0.16887629874325577,0.17086883376886403
California,0.11678806124796079,0.13576945511606375,0.16302277480217742,0.18858615917270102,0.21335675209148863,0.2229793347605193,0.22576243194657653,0.22992518420194877,0.156588322299291,0.18204604742868044,0.21037224175705593,0.24124305268963117,0.27259333161885213,0.28171861539517673,0.28736587973258604,0.2920382740566938,0.6460261597629664,0.6562485256644466,0.6557261268164264,0.6442068686747884,0.621717123995745,0.5650594349762095,0.4925992204395545,0.4132663928489301,0.10004237182185055,0.1254054873149582,0.14964394857237578,0.15751338043689433,0.15088207069464743,0.13827204203576254,0.13666918391795477,0.1331019006326252
Delaware,0.13267499422049503,0.14788225517604986,0.20167298013976775,0.2552858572048504,0.2789904227734095,0.3046045180917701,0.3211884581512845,0.28110784845211334,0.18580527720259413,0.1994969261821731,0.2493462681521878,0.3000163545038189,0.31980304737745335,0.35625579925202655,0.37858289322255984,0.33099229997170854,0.6165168657585258,0.5774030970352514,0.5705628706112742,0.5684061178019638,0.5479087901938863,0.4663882959763548,0.3798205884203325,0.2663540795930864,0.08241215478917523,0.08393760107957467,0.10000827775488372,0.13134153281978314,0.13492518856004107,0.13776147778178208,0.127791008034497,0.09666121970554935
Alaska,0.27632819683491033,0.2723948416849042,0.27102101288648006,0.2567924502389751,0.25179492097922607,0.2333575038296566,0.22013707467059143,0.19661177198156943,0.3168832845600128,0.32062852080440135,0.3231158903140625,0.31710109886341453,0.31653264627412975,0.2991243220951195,0.2866020458561564,0.26733491595898606,0.40199073730860035,0.3947651239637464,0.3873210465661159,0.3708461965266285,0.3402174216513385,0.289729908185634,0.254495084501785,0.23060147941750495,0.2677176794129991,0.26979350263466906,0.2619683588427232,0.2537793690900609,0.2417086348655878,0.22936787914648843,0.21651787422281654,0.1905516463452051
Maryland,0.06549843151332468,0.10705516540885743,0.15103863933830414,0.192151391726428,0.2266675048554171,0.24322560599121656,0.25457914900119705,0.23105240284660244,0.11716479393006633,0.15925265103711383,0.19979282743121557,0.23850101286605097,0.2797319489959009,0.299170763941081,0.30227530983006007,0.28210502557306577,0.6188089183776955,0.6192390979563821,0.6174040288032252,0.5949065342341341,0.5596049914441646,0.49128860650518347,0.4158350061195475,0.33900932718747545,0.10423413816523774,0.13270546570252226,0.16229912092944754,0.16778306963009484,0.16371012709696317,0.16130521130205258,0.1640519078964398,0.16570049397182504
Missouri,0.07883705454617862,0.11459278697132409,0.14513630747420816,0.17546814173645353,0.20631012739948135,0.23761367411042306,0.26970986639820066,0.2738763672202667,0.12741024008792787,0.1687138323829555,0.20007373845649296,0.22670547830888707,0.2650222623789357,0.3023038958826622,0.33084586740265215,0.33138628435958023,0.6136487869695724,0.5984694674596214,0.5812248019429852,0.555533942024901,0.5215284784691928,0.46686984377142526,0.40397546538726814,0.3489553251083152,0.12478897670650145,0.1381569549033805,0.1583765444066273,0.16899376958924348,0.1709996620384636,0.16876433240249294,0.17578336018365254,0.17676862852514824
Pennsylvania,0.053723186385604776,0.08948199551092609,0.14179708716048647,0.19810119592049374,0.2482369247273366,0.25976707944071264,0.2514998074856798,0.2122808973028757,0.10892584399062033,0.14881388644609306,0.20241109435787005,0.2539900739501803,0.3107865195133244,0.3280187644992337,0.3171160651904615,0.27681404860997194,0.6022581563104126,0.6026055376531168,0.6022915253585225,0.5891912452309549,0.5719244030693142,0.502876660058964,0.42337986058432475,0.3384654566673264,0.06236048910893955,0.07782716213190857,0.10518334817286573,0.13534253191338472,0.1533237856828514,0.14723065520780462,0.1303834011224973,0.11557851115802
Alabama,0.03619683242178246,0.06299443019588988,0.09532005363290574,0.1356211446207363,0.1664228721004978,0.20135024304561316,0.23786742729944588,0.26079317205013175,0.08290478293962605,0.11461964440479823,0.1479357745619651,0.18843795964904128,0.22218510354822268,0.259983891130544,0.29877824613824955,0.3206900185119467,0.6077022320626615,0.6129834959654985,0.6150704184127391,0.6204679610235377,0.6135180651599422,0.5795439347481484,0.5303942452207102,0.46598066363555735,0.07706110989785014,0.08886016151856556,0.11447345570114276,0.13766267370431665,0.14668671531320465,0.15554151669990057,0.159354115635368,0.1746768312220696
Connecticut,0.1665256726182019,0.18784732620004493,0.21039391890670947,0.21847908073801894,0.21720627638703416,0.21439710905424947,0.19969820010293363,0.1798227636929879,0.216911362015083,0.23703434367164383,0.2586903860294747,0.27082954480592175,0.2716852100445969,0.2707925354037997,0.25752856889547715,0.2329758139990708,0.6424627427208522,0.608822192154663,0.5612790854142705,0.5067420424622391,0.43621444800366327,0.34959233036893916,0.26414759677998045,0.198115795843213,0.14580637561001877,0.15200117155931395,0.16832030835896944,0.17131377209733586,0.16297251989067216,0.15190741883019063,0.14876360633917501,0.13336090413346197
Kentucky,0.05450244409193113,0.08861018800448758,0.1275482500682037,0.15908698775633293,0.16764674706100588,0.1692273645481247,0.1858652368700348,0.20705765062265463,0.10462158323189315,0.13785629770012747,0.17948207500659727,0.21692912894262828,0.22690973050172597,0.22834624311818386,0.25115136364048857,0.2715066698092213,0.5806422779794439,0.5738222061109213,0.5611213476157976,0.5446829048996329,0.5014002998376716,0.42587038151112644,0.35140746606607065,0.291134770446579,0.17623979902629833,0.19669654698125366,0.20249694668777035,0.20573846538983503,0.20820546921731506,0.20137068015118045,0.19446889116833055,0.19796396112871342
Washington,0.1341014869231103,0.15607034387761592,0.1695957421427678,0.18401996905961024,0.19709414890916072,0.1986353557668648,0.18489760458669993,0.18574439031990536,0.17749765378232346,0.20407668515778046,0.21922942607091905,0.23849475711636406,0.2566033462603752,0.2587633692446679,0.24479732768033213,0.24531046389314962,0.5802357663266114,0.582024298163605,0.5640335968833894,0.5290889729973858,0.48433596170458293,0.4248498448837259,0.3484961534693444,0.27383578022239025,0.13902732945722251,0.1551591941993637,0.16289882707406012,0.15409461251259995,0.1429981719516799,0.1370970228582436,0.13014492341144435,0.12560100976629207
Mississippi,0.002709915396504746,0.029523783450716247,0.07294711190179057,0.11418983330573906,0.164701004527054,0.211425529901503,0.23080608878771106,0.24442451101413684,0.04834032692308978,0.07745169287529688,0.11937686179621299,0.15992446985506148,0.21870618046635318,0.2728920632932649,0.287811147951388,0.2960722932607468,0.5694491624028002,0.556921373288984,0.5768111149995071,0.5826811531975769,0.5832848082452677,0.5596126771390384,0.5088063794256278,0.4536681175758954,0.05921865416871251,0.09355702076089217,0.14113222298499797,0.15920029404508484,0.15563133353702968,0.15493084902001178,0.15718678650375237,0.17169048907452827
New Jersey,0.03198291180256303,0.059765088359659754,0.09528046693184813,0.13608127793579686,0.17615492455811713,0.19195295134194956,0.19884456072072798,0.1701712100975332,0.08942999653333383,0.11981020840662845,0.1533865199873526,0.19424604310564308,0.24004288696333712,0.2593837773951726,0.26656271235190604,0.2364679894145048,0.6311564998123484,0.620514643468336,0.6050513910250341,0.588646003411825,0.5556105057739263,0.47801465396783127,0.39848018103737687,0.3089921258840979,0.09109853064961554,0.10231379702517651,0.12600490368342898,0.15266931067278475,0.1589484375760563,0.15735304644246684,0.15619795470862016,0.136119788488144
Indiana,0.05887218678640378,0.08732559341273623,0.11819545795987771,0.1408992646109984,0.15957566165983966,0.17488485442137774,0.179193673424555,0.1723285614113952,0.11452906589092433,0.14363854905295653,0.17584572098152187,0.19628513726481958,0.21931496804472794,0.23608993817253704,0.23938745128849,0.23282427110235757,0.6104700200226683,0.6018641030311289,0.5859593654620657,0.556094851186497,0.521137950305777,0.4600485722762443,0.387475530587702,0.32318418660423925,0.08553341546835797,0.10701016459787888,0.13291068385237037,0.13585388218577893,0.14139783281783683,0.1398431865947909,0.12650639753298248,0.11677566700451152
Oregon,0.09921163898926401,0.1154171398616959,0.12874557625509614,0.13273550343271737,0.14074432869430925,0.14981196449490863,0.15582635241213122,0.1648634863009307,0.13115242047984235,0.14920733429463298,0.16394385459851343,0.17585829723649898,0.18987349061524128,0.2030476538594377,0.2147468606901474,0.21957316852301312,0.5451617808535719,0.5331361177066654,0.5171335683107028,0.4957858511938318,0.46756971414131226,0.4177755473124457,0.3549332598286028,0.28884910038092,0.12414671862121177,0.14114111715323843,0.16229985353261372,0.16450574897198306,0.16293150587765604,0.15066546232374978,0.15264287250708924,0.15964490365095713
Nebraska,0.07892875620132517,0.10382705671272704,0.13655075833390767,0.16066251331102852,0.18007354416135601,0.19580839062550234,0.196410594613253,0.1740423030032167,0.1362744147186537,0.16461214405516544,0.19394473612693217,0.22310724147297356,0.23995412190917076,0.26081726436411445,0.2500106131744311,0.22927140242903143,0.5512924412708116,0.517824701769594,0.4947377097541686,0.4629695179071447,0.41766259849270604,0.35493684295116673,0.27635571555552046,0.20599736457890913,0.10915241827730164,0.1283421797047995,0.15624255386598948,0.16594215719701497,0.15332312250996896,0.14742838025548985,0.13431411025542755,0.12365889414182643
Vermont,0.18934234463001143,0.22917346700347355,0.25096263486075415,0.26517466292341274,0.2637489476733321,0.2570439020050421,0.2405176446147913,0.2143211885784933,0.22992994049942264,0.2636066369872554,0.2861939262331514,0.29956414595998015,0.29806435523413594,0.29030749609150736,0.2708293039247759,0.24196552031889218,0.5173640383902728,0.4762631314413661,0.41815533731831134,0.35665686517829087,0.2900756738986172,0.22002819198222096,0.15339845856294648,0.09432709981543491,0.09692891872845719,0.1026569518637932,0.10747460005974346,0.10541495122383468,0.09777014854831965,0.08553084769717936,0.05750385889284085,0.031718244403076024
Michigan,0.09663266637501461,0.12058043766106102,0.13911279933349155,0.15814717910456338,0.17075013530833552,0.18244170336581417,0.18911931453943898,0.17884300467700942,0.13356772639765901,0.15911332141763018,0.1777411123248655,0.1960946486357701,0.2101651199097731,0.22270524988160315,0.22446009191241695,0.21491909914886473,0.5743048336408568,0.5334734609374985,0.4837118911624396,0.4469756206643088,0.4074193464746384,0.359952694696168,0.30869041795817376,0.2630604500251035,0.10922051864503249,0.12470858659968496,0.13078799486041232,0.13197144288745205,0.12831714426740054,0.13156956605396153,0.12621398657320634,0.11927327925601258
Arkansas,0.04363128837445739,0.06032478632419687,0.08793086991939861,0.12297547992258669,0.16293167993188287,0.18635764478031688,0.2080579539015227,0.19325477667951774,0.09381909984322166,0.10861046394635382,0.13912751927285594,0.17404582889768036,0.2187971334725068,0.2378665259548402,0.2644899927774281,0.24885638605478064,0.5774098322641199,0.5489918613625837,0.5236636386449685,0.4935539391400996,0.46110759831158754,0.41208201825428925,0.3600653020331702,0.30011787753428476,0.07041889681257701,0.0979591024718515,0.1193653524965626,0.11335156819395313,0.12081506586832122,0.12220868820116927,0.12023075341418105,0.10983280478339078
Louisiana,0.005946706217754713,0.02497957480419688,0.049864450569245766,0.07483498530903784,0.10459414830927198,0.12583397475980435,0.14531276206908544,0.16482816032330144,0.04824681994443436,0.07257732728104588,0.09938686073202602,0.12579658074641561,0.1598648998642034,0.1854105838865542,0.2072953065888837,0.22522206268161038,0.5685866772275734,0.5812811772382013,0.5897229378948948,0.5895363785884555,0.5856249139955709,0.5547663880825597,0.5043360102654812,0.4474798870666229,0.041452534417100874,0.05942220544952035,0.07619523177426682,0.0903399322404035,0.09285609340517426,0.09786373521304173,0.10712870726963261,0.11970167957812058
Wyoming,0.02882459392048315,0.04745293970621255,0.05959209407515145,0.07325827988732422,0.0836171503522275,0.08904821824398249,0.10440501254523647,0.09932947981642438,0.08363129271482432,0.10302475121839602,0.11684115281180908,0.13237744166662513,0.15049902976086202,0.15550929002287023,0.16348472399482938,0.16047243606635656,0.6562628606768306,0.6339246446404768,0.6130126140036067,0.5942750188565524,0.5646197924601151,0.48432582927456136,0.4046203578310987,0.34316834895377785,0.07129470775978702,0.07231020297484927,0.07674404012695801,0.08480727580465222,0.09386448520004063,0.08325382573590442,0.08111880616483742,0.07314301322182719
Tennessee,-0.028280236202791714,-0.005371033862029674,0.024526117262019156,0.0476277044508472,0.07510076903351237,0.09384601482102675,0.12088481874078497,0.12323174024072678,0.02152961164610165,0.0468350555811599,0.0753490570098193,0.09965681713571287,0.1287334505178334,0.15258449041554606,0.18395359889776586,0.18118759789177658,0.6045343490596665,0.5987732143645856,0.6016898606765139,0.596701832408735,0.57465869221407,0.5107709021592979,0.456390838393084,0.38575052655526454,0.05564113596692466,0.07119808336985141,0.09775314621306946,0.11324122918597988,0.11904530100752547,0.12233153253134732,0.14317895945406933,0.14526593826908935
Iowa,0.053363744590798984,0.07696070782611339,0.09384698367258815,0.10670469486290554,0.12623970880801225,0.14266563505839577,0.13943040507524157,0.1269784441898858,0.10839973648260096,0.1333289263127954,0.15021365124838393,0.1675199740083776,0.18563256111026177,0.2011681348224511,0.1952852493092378,0.18146331901014792,0.5682223849423804,0.5411538906082921,0.506430016133965,0.45695309841411264,0.3996118395966276,0.3395443937320695,0.2741749090681552,0.21901900733659949,0.0946985334072846,0.11895184559128553,0.13463580146040638,0.13401794791211616,0.1252215382460839,0.1260073883539095,0.11599745777697047,0.10809784241766346
Arizona,0.018473393530771133,0.02572011561104795,0.031106254511710688,0.03493119586486264,0.041686880334573746,0.0491562561174523,0.059563004866439936,0.0716285686816158,0.06530882332384505,0.07512708599954775,0.08196664449591783,0.09180123047012133,0.10427767103850427,0.11206357709058876,0.12913296316394857,0.1398493957556887,0.5976290913052766,0.6166062789388622,0.6188271884302348,0.61950860813547,0.6050375817708711,0.5459475830661212,0.5129302673318514,0.46356398062080917,0.04786924163967307,0.0584812362516275,0.07211951949117285,0.08737200062139544,0.08009184821277959,0.07471556372034088,0.07799855773169598,0.08620798676842001
Ohio,0.0022996869661027694,0.024211584730424583,0.05147545618729002,0.08865558646088312,0.1089095222526611,0.12358340191984434,0.1308812344582764,0.12073053207280432,0.055265329742635184,0.08104102502691633,0.10811217633467377,0.13962723053140638,0.1640364734610119,0.1825870915443369,0.18741593648522914,0.17523883395616158,0.587270121378306,0.5790332999856208,0.5684972444361471,0.5419270245344154,0.4982886367040391,0.42614091971628176,0.3537101744520282,0.28759296581079286,0.047381982958102115,0.06170991105548089,0.08095345596256273,0.0978077388143207,0.09748948378456876,0.09826427677287777,0.08802703080809772,0.08066924653297765
Massachusetts,0.04092596299131172,0.060826901414746753,0.07883094161263848,0.09884019892228753,0.11429478730482692,0.11690775826863226,0.10659076751586134,0.07738618603289096,0.09761184979832095,0.11736162693118822,0.13590006571924695,0.15950621389457187,0.17727564646223123,0.1767371453546944,0.16455319727391418,0.1350244244669318,0.6128908261049093,0.58044382239267,0.5406260388896014,0.4944685375054389,0.43701763677928396,0.3641640263418877,0.2920554379025062,0.22874552253453748,0.04915139461672775,0.06430124138253249,0.07778369099955397,0.0809525927725511,0.07809247259288171,0.07624678759433237,0.06785265083326113,0.047549985945565656
West Virginia,0.02116607071542876,0.045922898063212036,0.0701745294875304,0.08361134370567634,0.09613225294973154,0.10423481506728119,0.10413191019706605,0.09281099756938907,0.07254234395924371,0.09541379356544166,0.11627985609718106,0.1327924939071544,0.1489983254374389,0.15707717041041958,0.15266638642802702,0.1395530347844436,0.556649176167965,0.5394786333817283,0.5084034778211173,0.47466377463421405,0.43374055809869305,0.3645560360139915,0.2911640860371898,0.23016859285275362,0.04589672181134402,0.06185390502779824,0.0785542424857974,0.08477084189686421,0.08021292865106026,0.06974533178481601,0.06276802713119622,0.05440385274463736
Utah,0.08578955694585952,0.10362317088184053,0.12468407088741439,0.14380384408282496,0.14949439178193835,0.15045707866874283,0.1577941045049895,0.153651111603089,0.11368756561019093,0.14150894763910538,0.16001656986586432,0.17951851219966902,0.19223774886302522,0.19410884136775802,0.1994518890192913,0.1854542736633501,0.4195543755101776,0.417160689696365,0.4109437785194549,0.4063322508485562,0.38254423772079704,0.322743559327254,0.25397616249569477,0.18300025625192964,0.016527065550815498,0.036264218015133146,0.054047987433521245,0.0690810566536373,0.054433022579382304,0.04021459320705235,0.02964946922735054,0.03176137946905844
Nevada,0.012716402409581343,0.026655924506722224,0.0411228645709037,0.05420152223206952,0.07361449539859069,0.0817846068951592,0.08045535992589894,0.07333405225888245,0.04451282189722704,0.05953663622193462,0.07466226125902095,0.09451787768755512,0.11989539581852399,0.1311925171155487,0.13223129908121722,0.1259792464405235,0.48631337667273444,0.49890665413287427,0.5018227125932855,0.4902026075258051,0.4670864117178465,0.4108380017507023,0.34760190751985287,0.2758815113081493,0.007889710787293468,0.03204707858391839,0.05234325730436715,0.060701246224891474,0.05356083305311868,0.05237708998375176,0.05369856342676961,0.04459170641839034
Florida,-0.06489024563613623,-0.05359639154954618,-0.04647450001453911,-0.035576665013060026,-0.013781417732974907,0.03118048254384302,0.06727134843003793,0.09445304626705954,-0.008783504821486696,0.009255194391550849,0.01543998144543865,0.02888197364632212,0.056405081859784975,0.10403501691918474,0.1306524252060326,0.1638492708712068,0.6159141204505927,0.6042274195358248,0.5987550668742205,0.5917203163153025,0.5783665622189461,0.5523442175542123,0.5190698025991907,0.48065836797355793,-0.024040754173166437,-0.025170547308226113,-0.020760687675348853,-0.009584417347069586,-0.012730727457692971,-0.0008468210735309567,-0.0038747784152004527,0.008192684691513269
Colorado,-0.016807934459250374,-0.0023805783522718865,0.00968463205910397,0.0213027058984257,0.03134572031809653,0.03809986015454841,0.051732696375775385,0.04402261456054554,0.03769518848014622,0.052880788160803924,0.06358066090204641,0.08004374538241738,0.09658541253073465,0.10165264302810492,0.10697079228570103,0.09900187496247148,0.5524238319136064,0.5371181198188477,0.5166061413630503,0.4985139368983827,0.4640613719841211,0.3924105688702436,0.32256094324275575,0.25006776375598594,0.025721058232915206,0.04175791860381336,0.056624954991723736,0.0733165679467958,0.06854659351352078,0.0652384588529087,0.06567100811812668,0.05586014764597704
