Week,Average Page Visits per Day
2019-03-06,86.42857142857143
2019-03-13,83.42857142857143
2019-03-20,82.85714285714286
2019-03-27,72.57142857142857
2019-04-03,69.42857142857143
2019-04-10,60.0
2019-04-17,63.42857142857143
2019-04-24,64.71428571428571
2019-05-01,66.0
2019-05-08,62.142857142857146
2019-05-15,57.42857142857143
2019-05-22,64.85714285714286
2019-05-29,57.714285714285715
2019-06-05,52.42857142857143
2019-06-12,50.57142857142857
2019-06-19,50.42857142857143
2019-06-26,46.285714285714285
2019-07-03,49.285714285714285
2019-07-10,53.142857142857146
2019-07-17,48.142857142857146
2019-07-24,45.285714285714285
2019-07-31,50.42857142857143
2019-08-07,56.714285714285715
2019-08-14,45.714285714285715
2019-08-21,57.142857142857146
2019-08-28,75.71428571428571
2019-09-04,58.714285714285715
2019-09-11,95.14285714285714
2019-09-18,113.57142857142857
2019-09-25,68.14285714285714
2019-10-02,74.57142857142857
2019-10-09,79.0
2019-10-16,557.7142857142857
2019-10-23,78.28571428571429
2019-10-30,88.14285714285714
2019-11-06,84.42857142857143
2019-11-13,89.85714285714286
2019-11-20,84.14285714285714
2019-11-27,79.14285714285714
2019-12-04,226.57142857142858
2019-12-11,89.14285714285714
2019-12-18,85.85714285714286
2019-12-25,98.14285714285714
2020-01-01,106.42857142857143
2020-01-08,103.85714285714286
2020-01-15,130.14285714285714
2020-01-22,364.7142857142857
2020-01-29,428.57142857142856
2020-02-05,293.42857142857144
2020-02-12,209.85714285714286
2020-02-19,280.0
2020-02-26,626.5714285714286
2020-03-04,610.4285714285714
2020-03-11,932.4285714285714
2020-03-18,711.0
2020-03-25,571.4285714285714
2020-04-01,420.2857142857143
2020-04-08,282.7142857142857
2020-04-15,275.0
2020-04-22,235.0
2020-04-29,170.42857142857142
2020-05-06,147.28571428571428
2020-05-13,129.28571428571428
2020-05-20,113.85714285714286
2020-05-27,88.57142857142857
2020-06-03,74.57142857142857
2020-06-10,66.14285714285714
2020-06-17,71.0
2020-06-24,79.57142857142857
2020-07-01,84.14285714285714
2020-07-08,84.57142857142857
2020-07-15,83.14285714285714
2020-07-22,83.57142857142857
2020-07-29,80.57142857142857
2020-08-05,77.42857142857143
2020-08-12,73.42857142857143
2020-08-19,68.57142857142857
2020-08-26,69.42857142857143
2020-09-02,64.28571428571429
2020-09-09,72.0
2020-09-16,84.14285714285714
2020-09-23,82.57142857142857
2020-09-30,93.42857142857143
2020-10-07,96.71428571428571
2020-10-14,90.28571428571429
2020-10-21,92.0
2020-10-28,84.28571428571429
2020-11-04,74.71428571428571
2020-11-11,86.71428571428571
2020-11-18,95.42857142857143
2020-11-25,85.28571428571429
2020-12-02,88.42857142857143
2020-12-09,76.57142857142857
2020-12-16,89.71428571428571
2020-12-23,69.42857142857143
2020-12-30,81.57142857142857
2021-01-06,87.28571428571429
2021-01-13,77.85714285714286
2021-01-20,73.14285714285714
2021-01-27,66.14285714285714
2021-02-03,62.857142857142854
2021-02-10,59.857142857142854
2021-02-17,63.142857142857146
2021-02-24,64.28571428571429
2021-03-03,64.42857142857143
2021-03-10,66.14285714285714
2021-03-17,68.57142857142857
2021-03-24,68.57142857142857
2021-03-31,64.28571428571429
2021-04-07,65.42857142857143
2021-04-14,69.14285714285714
2021-04-21,60.142857142857146
2021-04-28,60.0
2021-05-05,58.285714285714285
2021-05-12,52.57142857142857
2021-05-19,53.42857142857143
2021-05-26,49.142857142857146
2021-06-02,48.714285714285715
2021-06-09,45.857142857142854
2021-06-16,47.42857142857143
2021-06-23,42.714285714285715
2021-06-30,48.57142857142857
2021-07-07,47.0
2021-07-14,43.0
2021-07-21,54.714285714285715
2021-07-28,56.0
2021-08-04,63.42857142857143
2021-08-11,60.857142857142854
2021-08-18,61.42857142857143
2021-08-25,62.285714285714285
2021-09-01,68.85714285714286
2021-09-08,72.28571428571429
2021-09-15,58.57142857142857
2021-09-22,58.42857142857143
2021-09-29,53.142857142857146
2021-10-06,62.0
2021-10-13,62.142857142857146
2021-10-20,57.57142857142857
2021-10-27,53.857142857142854
2021-11-03,52.42857142857143
2021-11-10,58.857142857142854
2021-11-17,53.42857142857143
2021-11-24,67.85714285714286
2021-12-01,78.0
2021-12-08,70.42857142857143
2021-12-15,77.0
2021-12-22,83.57142857142857
2021-12-29,105.71428571428571
2022-01-05,104.71428571428571
2022-01-12,82.28571428571429
2022-01-19,77.71428571428571
2022-01-26,66.42857142857143
2022-02-02,61.57142857142857
2022-02-09,56.714285714285715
2022-02-16,56.0
2022-02-23,44.0
2022-03-02,46.0
2022-03-09,41.0
2022-03-16,44.57142857142857
2022-03-23,40.57142857142857
2022-03-30,42.142857142857146
2022-04-06,48.285714285714285
2022-04-13,49.57142857142857
2022-04-20,55.42857142857143
2022-04-27,50.285714285714285
2022-05-04,50.142857142857146
2022-05-11,52.142857142857146
2022-05-18,50.857142857142854
2022-05-25,44.142857142857146
2022-06-01,45.285714285714285
2022-06-08,45.142857142857146
2022-06-15,46.42857142857143
2022-06-22,39.42857142857143
2022-06-29,40.714285714285715
2022-07-06,35.0
2022-07-13,36.857142857142854
2022-07-20,36.0
2022-07-27,29.857142857142858
2022-08-03,35.285714285714285
2022-08-10,34.142857142857146
2022-08-17,37.142857142857146
2022-08-24,35.142857142857146
2022-08-31,37.142857142857146
2022-09-07,34.0
2022-09-14,40.857142857142854
2022-09-21,39.714285714285715
2022-09-28,42.142857142857146
2022-10-05,43.285714285714285
2022-10-12,44.857142857142854
2022-10-19,55.142857142857146
2022-10-26,51.0
2022-11-02,50.714285714285715
2022-11-09,51.42857142857143
2022-11-16,55.142857142857146
2022-11-23,65.57142857142857
2022-11-30,66.71428571428571
2022-12-07,71.57142857142857
2022-12-14,71.14285714285714
2022-12-21,69.14285714285714
2022-12-28,64.85714285714286
2023-01-04,58.42857142857143
2023-01-11,46.714285714285715
2023-01-18,29.428571428571427
2023-01-25,34.0
2023-02-01,34.57142857142857
2023-02-08,34.857142857142854
2023-02-15,37.142857142857146
2023-02-22,30.142857142857142
2023-03-01,34.42857142857143
2023-03-08,31.714285714285715
2023-03-15,31.285714285714285
2023-03-22,29.285714285714285
2023-03-29,27.714285714285715
2023-04-05,25.428571428571427
