date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2012-12-15,203.0,3.0,89.0,39.0,818.0,28.0,6.0,5.0,5.0,249.0,360.0,14.0,19.0,144.0,22.0,58.0,12.0,21.0,66.0,0.0,62.0,53.0,36.0,34.0,125.0,61.0,2.0,36.0,152.0,0.0,110.0,24.0,337.0,0.0,0.0,0.0,64.0,53.0,119.0,,7.0,20.0,8.0,45.0,259.0,5593.0,10.0,5.0,58.0,34.0,20.0,8.0,0.0
2012-12-22,237.0,2.0,112.0,60.0,1146.0,25.0,13.0,8.0,10.0,511.0,417.0,11.0,50.0,282.0,51.0,77.0,15.0,44.0,75.0,3.0,100.0,69.0,25.0,24.0,174.0,105.0,1.0,20.0,99.0,5.0,195.0,31.0,505.0,43.0,0.0,19.0,75.0,83.0,201.0,,13.0,20.0,14.0,100.0,421.0,7636.0,10.0,7.0,88.0,3.0,16.0,11.0,7.0
2012-12-29,219.0,4.0,48.0,46.0,1169.0,38.0,12.0,8.0,13.0,407.0,345.0,23.0,40.0,338.0,77.0,57.0,26.0,33.0,109.0,5.0,137.0,82.0,57.0,30.0,127.0,117.0,5.0,41.0,124.0,6.0,211.0,35.0,552.0,121.0,0.0,41.0,85.0,91.0,238.0,,18.0,30.0,14.0,114.0,360.0,7770.0,9.0,9.0,101.0,179.0,20.0,59.0,7.0
2013-01-05,193.0,0.0,55.0,56.0,783.0,29.0,14.0,13.0,6.0,271.0,265.0,14.0,31.0,270.0,78.0,19.0,18.0,43.0,86.0,1.0,78.0,57.0,26.0,48.0,86.0,97.0,0.0,32.0,83.0,7.0,154.0,27.0,366.0,113.0,0.0,73.0,56.0,42.0,209.0,,9.0,41.0,13.0,62.0,317.0,5961.0,0.0,9.0,107.0,118.0,17.0,18.0,4.0
2013-01-12,223.0,6.0,65.0,72.0,865.0,35.0,18.0,34.0,7.0,287.0,216.0,9.0,35.0,305.0,120.0,13.0,18.0,24.0,111.0,0.0,85.0,102.0,47.0,28.0,69.0,106.0,5.0,31.0,91.0,5.0,214.0,26.0,450.0,195.0,0.0,104.0,94.0,69.0,232.0,,6.0,79.0,16.0,113.0,451.0,6397.0,59.0,7.0,121.0,89.0,17.0,21.0,5.0
2013-01-19,237.0,7.0,119.0,103.0,947.0,42.0,22.0,27.0,4.0,450.0,174.0,22.0,56.0,390.0,220.0,38.0,32.0,53.0,136.0,8.0,163.0,88.0,77.0,76.0,85.0,101.0,5.0,34.0,119.0,11.0,223.0,34.0,395.0,277.0,3.0,141.0,182.0,79.0,276.0,,8.0,80.0,22.0,141.0,534.0,7971.0,44.0,9.0,191.0,44.0,30.0,49.0,10.0
2013-01-26,254.0,6.0,114.0,109.0,1142.0,70.0,19.0,27.0,4.0,461.0,234.0,29.0,53.0,459.0,306.0,81.0,59.0,74.0,118.0,15.0,146.0,115.0,151.0,84.0,84.0,149.0,4.0,46.0,122.0,10.0,268.0,51.0,436.0,339.0,5.0,223.0,289.0,85.0,442.0,,14.0,124.0,26.0,176.0,653.0,8909.0,3.0,12.0,223.0,141.0,44.0,124.0,12.0
2013-02-02,231.0,19.0,123.0,98.0,1052.0,91.0,36.0,27.0,3.0,509.0,264.0,27.0,61.0,482.0,303.0,92.0,68.0,100.0,175.0,24.0,157.0,143.0,169.0,116.0,88.0,198.0,16.0,65.0,129.0,13.0,250.0,55.0,530.0,390.0,6.0,328.0,268.0,66.0,503.0,,19.0,162.0,28.0,223.0,738.0,10248.0,40.0,14.0,246.0,204.0,51.0,163.0,12.0
2013-02-09,217.0,9.0,149.0,130.0,1231.0,99.0,39.0,28.0,3.0,407.0,268.0,37.0,69.0,412.0,281.0,66.0,66.0,97.0,131.0,26.0,135.0,141.0,230.0,114.0,74.0,191.0,6.0,40.0,115.0,20.0,266.0,48.0,511.0,420.0,9.0,207.0,112.0,90.0,391.0,,25.0,144.0,32.0,221.0,888.0,9612.0,69.0,16.0,237.0,162.0,57.0,159.0,13.0
2013-02-16,223.0,23.0,137.0,137.0,1294.0,116.0,46.0,36.0,1.0,364.0,258.0,46.0,87.0,392.0,279.0,81.0,74.0,78.0,132.0,37.0,112.0,160.0,232.0,145.0,71.0,231.0,13.0,45.0,131.0,18.0,280.0,62.0,530.0,351.0,11.0,204.0,110.0,101.0,377.0,,28.0,125.0,50.0,207.0,915.0,10014.0,54.0,20.0,239.0,269.0,67.0,151.0,11.0
2013-02-23,192.0,15.0,111.0,88.0,1325.0,113.0,46.0,31.0,0.0,278.0,213.0,45.0,90.0,371.0,246.0,81.0,69.0,89.0,96.0,32.0,96.0,151.0,272.0,137.0,53.0,207.0,20.0,87.0,133.0,21.0,312.0,53.0,491.0,262.0,13.0,178.0,92.0,76.0,368.0,,44.0,106.0,49.0,140.0,735.0,8674.0,36.0,14.0,202.0,251.0,70.0,148.0,10.0
2013-03-02,144.0,25.0,65.0,105.0,1270.0,103.0,27.0,29.0,0.0,183.0,125.0,42.0,82.0,354.0,195.0,80.0,64.0,65.0,80.0,31.0,70.0,123.0,214.0,149.0,46.0,157.0,20.0,71.0,175.0,26.0,258.0,47.0,344.0,180.0,14.0,146.0,83.0,80.0,301.0,,26.0,90.0,43.0,128.0,506.0,7100.0,12.0,12.0,165.0,233.0,60.0,174.0,10.0
2013-03-09,124.0,18.0,64.0,47.0,1169.0,76.0,21.0,24.0,0.0,213.0,90.0,41.0,92.0,294.0,139.0,56.0,53.0,33.0,69.0,19.0,62.0,127.0,220.0,130.0,42.0,164.0,15.0,61.0,89.0,14.0,219.0,34.0,342.0,185.0,19.0,130.0,67.0,84.0,286.0,,25.0,71.0,38.0,89.0,397.0,6062.0,36.0,16.0,123.0,216.0,40.0,171.0,7.0
2013-03-16,82.0,14.0,33.0,55.0,1087.0,64.0,13.0,15.0,2.0,181.0,75.0,32.0,67.0,316.0,98.0,71.0,36.0,21.0,65.0,16.0,41.0,109.0,165.0,129.0,39.0,113.0,15.0,30.0,82.0,14.0,198.0,33.0,388.0,106.0,11.0,112.0,61.0,66.0,202.0,,18.0,40.0,27.0,56.0,262.0,4923.0,24.0,11.0,92.0,245.0,40.0,205.0,5.0
2013-03-23,66.0,16.0,7.0,43.0,690.0,52.0,0.0,8.0,2.0,176.0,46.0,9.0,67.0,223.0,73.0,22.0,31.0,15.0,55.0,11.0,48.0,86.0,114.0,107.0,26.0,110.0,15.0,13.0,156.0,10.0,123.0,25.0,280.0,56.0,12.0,29.0,33.0,69.0,153.0,,13.0,18.0,24.0,11.0,305.0,3684.0,13.0,7.0,64.0,217.0,19.0,33.0,4.0
2013-03-30,59.0,10.0,16.0,28.0,655.0,32.0,7.0,15.0,0.0,129.0,37.0,17.0,44.0,212.0,23.0,18.0,20.0,24.0,20.0,9.0,17.0,89.0,83.0,96.0,32.0,92.0,8.0,8.0,57.0,13.0,192.0,23.0,235.0,24.0,4.0,67.0,17.0,45.0,149.0,,13.0,19.0,20.0,16.0,98.0,3249.0,15.0,8.0,63.0,121.0,18.0,52.0,6.0
2013-04-06,47.0,11.0,7.0,6.0,448.0,28.0,0.0,7.0,0.0,99.0,30.0,18.0,45.0,158.0,19.0,35.0,13.0,10.0,42.0,7.0,38.0,76.0,47.0,88.0,28.0,70.0,5.0,4.0,54.0,4.0,122.0,18.0,268.0,0.0,3.0,21.0,25.0,31.0,166.0,,11.0,15.0,12.0,14.0,27.0,2746.0,0.0,9.0,39.0,53.0,11.0,32.0,4.0
2013-04-13,44.0,5.0,0.0,0.0,421.0,25.0,0.0,3.0,0.0,63.0,15.0,8.0,46.0,77.0,0.0,21.0,4.0,7.0,8.0,5.0,59.0,67.0,7.0,49.0,27.0,55.0,5.0,11.0,50.0,0.0,84.0,10.0,290.0,0.0,3.0,0.0,5.0,28.0,128.0,,8.0,10.0,7.0,7.0,0.0,1976.0,5.0,10.0,37.0,69.0,6.0,18.0,1.0
2013-04-20,48.0,6.0,14.0,1.0,300.0,22.0,0.0,2.0,0.0,50.0,14.0,15.0,21.0,98.0,0.0,12.0,3.0,1.0,10.0,3.0,60.0,63.0,19.0,45.0,22.0,29.0,0.0,7.0,85.0,0.0,86.0,12.0,268.0,0.0,1.0,0.0,2.0,35.0,53.0,,7.0,10.0,9.0,8.0,0.0,1842.0,0.0,6.0,24.0,105.0,6.0,0.0,2.0
2013-04-27,62.0,2.0,0.0,0.0,339.0,29.0,0.0,1.0,0.0,59.0,18.0,7.0,28.0,70.0,0.0,17.0,6.0,1.0,23.0,0.0,3.0,39.0,0.0,25.0,20.0,14.0,0.0,0.0,35.0,3.0,85.0,11.0,125.0,0.0,0.0,0.0,0.0,28.0,54.0,,11.0,0.0,6.0,0.0,0.0,1139.0,0.0,5.0,4.0,35.0,4.0,0.0,0.0
2013-05-04,54.0,1.0,0.0,0.0,265.0,22.0,0.0,2.0,0.0,47.0,13.0,0.0,23.0,45.0,0.0,1.0,0.0,18.0,9.0,1.0,9.0,32.0,7.0,0.0,11.0,7.0,0.0,0.0,65.0,0.0,41.0,9.0,178.0,0.0,0.0,32.0,0.0,25.0,66.0,,6.0,0.0,2.0,0.0,0.0,971.0,0.0,7.0,6.0,44.0,0.0,0.0,0.0
2013-05-11,44.0,0.0,0.0,2.0,230.0,8.0,0.0,1.0,0.0,2.0,24.0,3.0,20.0,79.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,13.0,22.0,0.0,0.0,63.0,0.0,53.0,10.0,186.0,0.0,0.0,0.0,0.0,25.0,57.0,,0.0,0.0,2.0,0.0,21.0,938.0,0.0,10.0,4.0,27.0,0.0,0.0,3.0
2013-05-18,38.0,0.0,0.0,0.0,261.0,11.0,0.0,2.0,0.0,18.0,33.0,3.0,27.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,48.0,7.0,8.0,14.0,0.0,0.0,12.0,0.0,80.0,8.0,16.0,0.0,0.0,0.0,0.0,36.0,60.0,,0.0,0.0,0.0,0.0,0.0,703.0,0.0,6.0,11.0,17.0,0.0,0.0,1.0
2013-05-25,46.0,1.0,0.0,10.0,249.0,7.0,0.0,0.0,0.0,0.0,9.0,8.0,22.0,31.0,0.0,0.0,6.0,0.0,0.0,1.0,19.0,36.0,3.0,0.0,10.0,18.0,0.0,0.0,7.0,0.0,96.0,8.0,160.0,0.0,0.0,0.0,0.0,9.0,29.0,,0.0,0.0,0.0,0.0,0.0,670.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,41.0,0.0,0.0,8.0,425.0,4.0,0.0,0.0,0.0,25.0,14.0,0.0,36.0,93.0,3.0,0.0,1.0,9.0,0.0,5.0,0.0,32.0,5.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,71.0,8.0,196.0,0.0,0.0,0.0,0.0,20.0,58.0,,0.0,0.0,0.0,0.0,0.0,971.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2013-06-08,36.0,0.0,0.0,2.0,308.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,4.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0,85.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,,0.0,0.0,0.0,0.0,0.0,502.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,40.0,0.0,0.0,8.0,156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,6.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,103.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-22,17.0,1.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,35.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,17.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,19.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,47.0,0.0,13.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,11.0,88.0,15.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,20.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,35.0,2.0,0.0,1.0,23.0,9.0,0.0,0.0,1.0,29.0,6.0,0.0,16.0,41.0,0.0,0.0,0.0,0.0,5.0,4.0,15.0,0.0,27.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,66.0,2.0,0.0,7.0,70.0,13.0,0.0,0.0,5.0,36.0,26.0,0.0,17.0,55.0,0.0,6.0,12.0,0.0,14.0,4.0,9.0,0.0,25.0,0.0,14.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,2.0,0.0,9.0,301.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
2013-09-14,69.0,3.0,0.0,12.0,121.0,14.0,0.0,0.0,5.0,118.0,20.0,2.0,5.0,44.0,0.0,24.0,15.0,0.0,26.0,0.0,5.0,0.0,5.0,24.0,12.0,0.0,0.0,33.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,34.0,21.0,,0.0,0.0,0.0,0.0,0.0,435.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0
2013-09-21,65.0,4.0,0.0,5.0,125.0,19.0,0.0,0.0,8.0,38.0,13.0,0.0,9.0,127.0,0.0,4.0,4.0,0.0,61.0,0.0,67.0,0.0,0.0,30.0,13.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,39.0,54.0,,0.0,0.0,0.0,0.0,0.0,536.0,0.0,4.0,7.0,0.0,10.0,0.0,3.0
2013-09-28,67.0,4.0,0.0,0.0,156.0,22.0,0.0,0.0,6.0,54.0,37.0,0.0,9.0,72.0,14.0,15.0,12.0,0.0,57.0,0.0,55.0,25.0,21.0,71.0,21.0,0.0,0.0,5.0,11.0,3.0,0.0,14.0,0.0,27.0,1.0,0.0,3.0,15.0,14.0,,2.0,0.0,2.0,1.0,0.0,938.0,0.0,5.0,15.0,0.0,5.0,0.0,1.0
2013-10-05,39.0,7.0,0.0,3.0,140.0,21.0,0.0,3.0,4.0,75.0,26.0,0.0,10.0,114.0,12.0,40.0,13.0,13.0,52.0,0.0,62.0,0.0,13.0,3.0,18.0,22.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,24.0,0.0,1.0,,2.0,0.0,4.0,1.0,34.0,1340.0,40.0,6.0,18.0,18.0,5.0,15.0,1.0
2013-10-12,49.0,6.0,0.0,6.0,234.0,5.0,0.0,2.0,5.0,86.0,25.0,0.0,17.0,87.0,34.0,47.0,10.0,8.0,54.0,0.0,44.0,55.0,14.0,14.0,17.0,19.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,29.0,13.0,10.0,21.0,,0.0,0.0,11.0,0.0,0.0,1507.0,25.0,7.0,27.0,17.0,7.0,0.0,1.0
2013-10-19,66.0,3.0,0.0,18.0,351.0,5.0,0.0,1.0,7.0,95.0,13.0,0.0,15.0,88.0,40.0,44.0,9.0,5.0,41.0,0.0,27.0,34.0,9.0,60.0,18.0,14.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,17.0,2.0,34.0,17.0,6.0,18.0,,3.0,0.0,4.0,0.0,73.0,1574.0,25.0,3.0,20.0,5.0,6.0,5.0,4.0
2013-10-26,77.0,2.0,0.0,9.0,320.0,12.0,0.0,2.0,5.0,84.0,19.0,0.0,22.0,94.0,30.0,32.0,13.0,10.0,38.0,5.0,51.0,43.0,1.0,28.0,20.0,12.0,3.0,19.0,5.0,9.0,0.0,16.0,0.0,9.0,0.0,21.0,7.0,6.0,38.0,,3.0,0.0,7.0,7.0,70.0,1809.0,27.0,5.0,30.0,14.0,9.0,25.0,4.0
2013-11-02,76.0,1.0,6.0,17.0,390.0,6.0,0.0,4.0,4.0,183.0,36.0,0.0,28.0,95.0,49.0,41.0,9.0,14.0,43.0,0.0,43.0,47.0,25.0,59.0,22.0,25.0,4.0,25.0,20.0,6.0,0.0,22.0,0.0,18.0,2.0,48.0,16.0,10.0,56.0,,5.0,6.0,7.0,3.0,37.0,2378.0,38.0,8.0,34.0,38.0,12.0,0.0,4.0
2013-11-09,86.0,4.0,7.0,21.0,277.0,0.0,0.0,5.0,8.0,118.0,44.0,0.0,22.0,88.0,34.0,14.0,10.0,7.0,42.0,7.0,48.0,41.0,24.0,66.0,30.0,11.0,0.0,25.0,3.0,7.0,0.0,12.0,0.0,37.0,3.0,62.0,26.0,0.0,67.0,,9.0,4.0,3.0,17.0,82.0,2311.0,50.0,5.0,41.0,20.0,11.0,12.0,3.0
2013-11-16,62.0,0.0,23.0,18.0,444.0,18.0,0.0,6.0,9.0,131.0,30.0,0.0,31.0,104.0,27.0,33.0,4.0,11.0,51.0,0.0,70.0,28.0,3.0,41.0,36.0,36.0,2.0,0.0,1.0,9.0,0.0,27.0,0.0,28.0,1.0,31.0,41.0,25.0,54.0,,3.0,3.0,3.0,6.0,110.0,2411.0,46.0,3.0,38.0,39.0,7.0,9.0,2.0
