Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,US,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,US,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
83.2900675745945,3.8861407022788583,10.58920279644796,39.40802201684039,91.57338530812495,2.93212997774099,6.157351200392904,0.7685306329728866,1848.262488831515,99.6315909462334,155.29403572972072,5.689665496436678,0.8505104814749609,29.51320171391847,54.46132560213675,7.154656040650091,4.0404531547700415,26.33816961388691,105.87081908245804,0.3495506573768103,26.404256422080806,7.441342281990325,11.48444328936324,4.865212076034529,68.51400828015184,10.339482972272897,0.08640388453488285,11.442037993581115,17.69180998267499,0.05212349005638445,34.49656279730226,24.871536437702744,52.168544016667866,41.57470594692816,1.0647501224160603,32.084423311781215,16.176596582376302,3.9530474984234334,79.82691232226229,39.21008767472955,-0.05212592467479338,44.514109201263636,11.119292536101474,58.91477620112597,332.96375762428227,1848.262488831515,3.511443511589304,0.2986405921930116,57.87338878062401,12.285871948820205,10.451499864451279,2.144123524685815,1.5877050931201573
151.07047785415185,2.103846172571855,26.4968081405326,49.262784250422854,129.68978835560625,14.506077508768463,11.47291900017494,0.9451943939118271,2666.1781651968704,130.19982543193618,130.02547607033114,3.517267165167344,1.0382683058326687,39.68927900463389,70.35675966851903,9.260597918281503,16.821285174132676,8.31945167755703,134.59941152796563,0.1161877397378677,42.99738123355393,9.642086403478968,15.040581320430455,12.012689949325088,91.59652286294957,24.566336771406522,0.02598159010996314,12.0826624423831,15.538708120721196,0.6775705086227316,36.79367477578251,25.069748351689924,42.410722155248834,88.58987242652742,1.991624077112444,33.418636190985325,34.58738050596976,7.212133209663221,92.06746981184632,44.21946214122414,2.1617708693667357,77.26887550570899,12.275640731742158,83.10920566375431,542.6234232523283,2666.1781651968704,6.116109128019089,-0.14077779107886587,86.68914516221204,23.4571929024681,14.944396441182032,9.809707751255836,1.8442283427158068
334.4664948649244,8.490420153600887,19.36697014915703,83.03123625483214,216.81126762562383,27.896399522586904,38.577381286818806,4.1831542013376986,5415.354843679695,276.65942185617797,248.5618802545733,6.405766119333425,0.9907549009165698,113.4283513612225,106.0824240287583,19.865823888325735,19.95897191026527,81.58272424166114,268.1179604318714,1.4738043757591295,112.08682082323838,16.644495384307998,57.52881647591612,37.06053963288193,163.70011286091366,50.6541863775222,2.558020892412298,12.037127800073158,12.57859410578726,0.2698029647541972,73.78981906743059,50.57613422532241,121.88980651239822,245.45308584648228,1.4673149856263032,99.91541861735732,65.03340249987056,4.908509259115108,179.62404283538882,48.0102910971459,0.0010429429648887156,190.46400852749238,10.27657639615679,120.1796626973847,795.5793932565584,5415.354843679695,13.129165153573403,0.8645734522783869,211.26683173293918,35.71235576820016,51.52662654741353,15.387497984187275,3.3542933771575534
459.27551966319356,14.74648527827009,88.86963534775006,152.42830815032403,479.565437440279,34.699684634249195,41.051729899140064,8.035993590355652,7687.207384516521,311.6738084332416,251.86894624883183,6.771150370847143,11.132007569728616,158.60635961657624,143.8529959094709,16.604853710010385,35.96519546783732,134.48589543224946,208.82639104515226,2.4967523372682763,156.5724624880449,33.845764687826886,50.87624118567201,77.93819725610184,333.4095228488384,71.00539273855235,5.7280654614160404,29.619790483650128,31.294824239133266,2.009264540722058,199.23328065964654,96.41627034137929,218.20476376602423,329.33298067453995,6.5937850588796705,213.81051582414506,44.665953028115226,41.4027662114241,235.50582546698544,67.22288022427045,3.3097195810821844,306.6591001721411,9.44445573864692,248.53890274914713,1082.8692724333932,7687.207384516521,4.259756899789801,0.2610486387360854,404.3286316463044,45.14873474695692,89.30189424266484,30.508200902138565,5.957387866108993
333.93251503151913,14.270010118928072,136.42145661078737,241.0952965179124,1077.9186368932822,60.22717279095211,55.92984084579811,11.447411232510456,10024.599046075356,513.7933766928913,266.95710823192843,18.236918386852,14.021754924682003,274.10811132008234,133.67203359934214,20.676871129069315,46.51370057425732,273.76049311676496,232.3424222122595,5.240846629516412,232.12655777947447,45.108686458602435,96.65283366303207,177.1955192181374,243.49630411738363,113.40852341885201,10.16759120763356,24.235104325001053,83.9622786487496,2.89161720127217,375.34928748156733,175.56595237573077,319.20305312240345,384.6899591984763,9.353069170283607,280.51001872814913,81.20827937024491,59.196408949495,391.2053889683891,89.89476942358124,6.444629122890695,255.445364381002,11.904049184148752,342.8471562401684,1193.4360285011562,10024.599046075356,14.169878418276959,0.6796196462089938,377.1816656160712,102.64904038248677,148.2742758990106,45.41246396728395,8.941016952013015
231.05921089654862,31.212817772080086,337.60329808977264,227.46426991769135,1846.866324810468,113.08113938271372,109.83852325336788,49.97987981902733,12686.98856361348,555.0797137637558,224.1428468701632,15.493770090648383,39.661658055128605,432.7204328077305,242.79902788525845,39.517075896361035,68.69638241514369,335.00799189392126,237.8994840834849,10.07064109701076,221.88214167715728,83.6259692210818,184.98125441751307,278.8903346163729,252.17378225396072,253.49179663534824,12.651554078732536,30.51134824351225,164.0879471283352,7.116779982335263,331.7430699432838,180.26727677555573,607.7579718697647,373.5591910572901,13.499762455684195,336.06701642543334,175.4482823167097,145.12622712291815,454.8451823380535,72.34216264049347,2.9771572516737486,214.38430565628028,20.086948828908817,278.6128450944452,1203.8064471001471,12686.98856361348,6.486308874152353,1.807946154999559,219.53372512748723,302.38947731911185,149.37204339803748,81.57746080073066,34.6731315472897
279.69596727325955,69.05390848124087,611.605049317776,429.24411288064226,3354.3167330020815,166.79349588276096,209.57669287074248,36.91214711397396,25249.442968269017,846.6204932391727,266.39668724113574,12.743492069608042,172.21832955811982,923.2813803661539,520.4226229176627,119.71116928664874,188.0755366871207,616.2374019120012,353.55075746187157,22.669492777416437,344.6141837231517,214.29927516711714,341.822522820675,474.9492927134163,279.67894090231056,679.3480462370071,42.683019112080274,58.18539912903935,309.2305426319076,9.004215557597185,561.4191346796295,179.88388046470575,1019.4851039016409,467.3145082558809,22.427207887085725,598.7887834931823,468.9460344704909,605.763782670317,766.1364608750825,72.41213109767189,13.843261603670886,211.33493015827273,52.510212049981426,460.7200943104949,2082.01065788256,25249.442968269017,35.185447790441394,11.53488829351947,408.5523581135651,801.1382946867129,216.10166872063252,287.64593840468854,37.208977277721054
482.9443018859182,54.15719840408505,852.3181624536752,466.7812347708348,3574.159397653272,167.19361127799016,560.3561997470404,63.044725183556096,33849.24856529878,1035.3864749125246,371.13604297261446,9.791839234663948,218.69499397947095,1260.9917390587411,1075.5264557801963,283.1807486308488,390.8165805885734,1031.5230660704683,491.3499671385854,82.58173754356649,472.7529804954517,632.8435994128664,549.0887277473377,519.8429190599503,268.85618457719823,1088.6002748463638,69.497373417904,105.6818477370167,627.4792173623268,23.923209599813056,1197.9210473412106,408.11829898024473,1652.0253328999224,784.7933957485623,53.850243264163325,1112.6917373244842,1127.810327505922,655.106592708187,1604.780311838786,76.99562425388339,23.75223479331732,261.870531203052,75.84597714507422,678.547011066893,2505.7728463976705,33849.24856529878,35.99484612847319,31.184308214838623,513.7975679106935,856.1121744216086,329.7032741055747,588.7558985283554,60.13696368091969
236.12934496039867,69.30781037282696,738.8483258333865,344.34846677295485,1862.3865055004717,238.33783532171432,437.01239385047313,51.99269251034781,18776.689618254917,745.3124848121981,185.0640923749267,12.49411128604793,194.59738768688507,841.3219595654035,804.9192836529827,230.76097211854145,227.30903432123569,511.7710414497823,354.1135769512002,117.98211067319238,331.95007105953437,599.2739091260763,703.9450882651157,340.4503979395508,153.70707989156034,741.1354919900031,110.47457195593489,122.88094724764052,475.1422767638194,66.64502781587981,610.8658920678986,406.54080467228295,1731.4875128089514,352.76135502692995,30.796122472335973,905.547072738641,814.0512784269482,726.8732786622055,988.4672799820468,73.97958023657007,65.53086987855876,122.51166331413881,89.1267476992958,412.20376516096565,1568.5178701681398,18776.689618254917,65.33552647728699,52.39438816781707,317.19511196172823,607.0059229751031,248.8454119375998,501.3600423525093,52.11920334788718
179.6054274013761,58.420323173894666,506.01011666060504,231.47626868693226,1247.2468686085565,265.0873943657355,413.14241256156436,15.314047601692039,23038.22176878912,858.5794114288152,174.23340902786882,13.425845824798527,288.9080363214181,639.1884318459554,685.5070207975076,359.83717599295653,218.8371567587309,426.8255091776926,111.06908417418053,176.23897556424885,258.83274191465205,756.4659350950334,1035.5918306719523,217.95297817022697,134.1536527265265,722.3141560119535,104.08447797842933,188.19477860032308,291.7639983221214,75.75813174757965,685.9073000529706,325.84287915536316,1957.3003726307088,375.12819588831866,62.11403644018894,978.943363888141,749.3037602191746,704.3657248672874,1120.5956895838294,66.36460336474603,45.067708790077326,145.2350506282344,105.08950783011636,232.28295006027324,1549.1117957023666,23038.22176878912,39.2015321806668,65.28711773472962,289.7119017830098,811.7274639754869,202.6170703490789,485.3290073393053,33.21873336760528
