date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2012-12-15,206.0,3.0,89.0,38.0,840.0,27.0,5.0,5.0,5.0,242.0,348.0,13.0,18.0,143.0,21.0,58.0,11.0,20.0,67.0,0.0,63.0,53.0,42.0,35.0,115.0,59.0,2.0,35.0,172.0,0.0,111.0,24.0,347.0,0.0,0.0,0.0,61.0,51.0,119.0,,7.0,19.0,7.0,44.0,254.0,5509.0,11.0,5.0,58.0,30.0,20.0,8.0,0.0
2012-12-22,288.0,2.0,111.0,59.0,1185.0,24.0,11.0,8.0,9.0,510.0,404.0,10.0,51.0,280.0,50.0,77.0,16.0,43.0,76.0,3.0,101.0,69.0,35.0,27.0,137.0,102.0,1.0,20.0,103.0,5.0,197.0,31.0,520.0,42.0,0.0,19.0,71.0,85.0,198.0,,13.0,19.0,14.0,99.0,410.0,7468.0,11.0,7.0,88.0,0.0,16.0,11.0,7.0
2012-12-29,226.0,4.0,48.0,45.0,1212.0,38.0,10.0,8.0,13.0,403.0,323.0,22.0,38.0,335.0,78.0,57.0,26.0,33.0,111.0,5.0,137.0,82.0,59.0,33.0,118.0,113.0,5.0,41.0,133.0,6.0,213.0,36.0,565.0,118.0,0.0,41.0,81.0,97.0,235.0,,18.0,29.0,14.0,113.0,348.0,7634.0,10.0,8.0,101.0,196.0,20.0,58.0,7.0
2013-01-05,186.0,0.0,55.0,55.0,804.0,28.0,12.0,12.0,6.0,264.0,248.0,13.0,30.0,267.0,79.0,19.0,18.0,42.0,88.0,1.0,78.0,57.0,36.0,49.0,89.0,94.0,0.0,32.0,84.0,7.0,156.0,27.0,379.0,111.0,0.0,73.0,53.0,42.0,206.0,,9.0,40.0,12.0,61.0,307.0,5841.0,0.0,8.0,107.0,122.0,17.0,18.0,4.0
2013-01-12,232.0,6.0,64.0,70.0,891.0,34.0,16.0,33.0,7.0,279.0,203.0,9.0,33.0,303.0,122.0,12.0,19.0,24.0,113.0,0.0,86.0,104.0,49.0,31.0,77.0,103.0,5.0,31.0,94.0,5.0,217.0,26.0,464.0,191.0,0.0,104.0,90.0,64.0,228.0,,6.0,77.0,15.0,113.0,437.0,6273.0,57.0,6.0,121.0,93.0,17.0,21.0,5.0
2013-01-19,302.0,7.0,118.0,99.0,973.0,42.0,20.0,26.0,4.0,447.0,168.0,20.0,57.0,386.0,220.0,39.0,34.0,51.0,139.0,8.0,160.0,89.0,78.0,71.0,87.0,98.0,5.0,34.0,126.0,11.0,226.0,34.0,409.0,270.0,3.0,143.0,172.0,77.0,274.0,,8.0,78.0,21.0,140.0,511.0,7800.0,42.0,8.0,188.0,39.0,29.0,49.0,10.0
2013-01-26,347.0,6.0,114.0,105.0,1181.0,70.0,17.0,26.0,4.0,457.0,217.0,28.0,55.0,452.0,293.0,80.0,55.0,73.0,122.0,15.0,145.0,116.0,141.0,76.0,86.0,144.0,4.0,46.0,131.0,10.0,272.0,51.0,450.0,330.0,5.0,229.0,274.0,88.0,430.0,,14.0,120.0,25.0,174.0,626.0,8762.0,4.0,11.0,220.0,148.0,43.0,123.0,12.0
2013-02-02,266.0,19.0,122.0,94.0,1087.0,91.0,33.0,26.0,3.0,508.0,247.0,26.0,61.0,475.0,291.0,91.0,61.0,98.0,180.0,24.0,157.0,144.0,156.0,106.0,90.0,189.0,15.0,66.0,141.0,13.0,254.0,55.0,545.0,375.0,6.0,332.0,254.0,63.0,491.0,,19.0,159.0,27.0,225.0,706.0,10156.0,37.0,13.0,242.0,218.0,50.0,161.0,12.0
2013-02-09,218.0,9.0,147.0,124.0,1279.0,99.0,36.0,27.0,3.0,401.0,251.0,37.0,67.0,407.0,274.0,66.0,59.0,94.0,134.0,26.0,134.0,142.0,206.0,103.0,80.0,183.0,6.0,39.0,121.0,20.0,270.0,48.0,526.0,405.0,8.0,212.0,106.0,95.0,388.0,,25.0,140.0,30.0,223.0,839.0,9459.0,67.0,14.0,232.0,176.0,56.0,157.0,13.0
2013-02-16,237.0,23.0,137.0,131.0,1342.0,116.0,43.0,35.0,1.0,357.0,240.0,49.0,84.0,388.0,271.0,80.0,67.0,76.0,135.0,37.0,113.0,161.0,208.0,128.0,77.0,221.0,12.0,45.0,145.0,18.0,284.0,63.0,544.0,340.0,12.0,209.0,104.0,109.0,372.0,,28.0,121.0,47.0,206.0,868.0,9890.0,51.0,18.0,234.0,284.0,66.0,150.0,11.0
2013-02-23,181.0,15.0,110.0,85.0,1377.0,112.0,43.0,30.0,0.0,270.0,200.0,47.0,90.0,367.0,243.0,81.0,63.0,87.0,98.0,31.0,98.0,151.0,252.0,122.0,62.0,199.0,19.0,86.0,148.0,22.0,318.0,54.0,504.0,255.0,14.0,181.0,88.0,73.0,366.0,,43.0,103.0,46.0,137.0,700.0,8496.0,33.0,13.0,201.0,270.0,68.0,147.0,10.0
2013-03-02,133.0,25.0,64.0,100.0,1318.0,103.0,24.0,28.0,0.0,176.0,132.0,43.0,78.0,350.0,196.0,80.0,58.0,63.0,82.0,30.0,71.0,124.0,190.0,131.0,48.0,151.0,19.0,71.0,200.0,26.0,262.0,47.0,355.0,177.0,15.0,147.0,79.0,78.0,301.0,,26.0,88.0,40.0,126.0,484.0,6970.0,13.0,12.0,164.0,254.0,59.0,173.0,10.0
2013-03-09,109.0,18.0,63.0,46.0,1212.0,77.0,19.0,23.0,0.0,205.0,97.0,42.0,92.0,291.0,141.0,56.0,51.0,33.0,70.0,19.0,62.0,127.0,197.0,118.0,44.0,158.0,14.0,61.0,91.0,14.0,221.0,34.0,355.0,180.0,20.0,131.0,64.0,87.0,285.0,,25.0,70.0,37.0,88.0,387.0,5974.0,34.0,14.0,124.0,232.0,40.0,169.0,7.0
2013-03-16,73.0,14.0,33.0,54.0,1122.0,64.0,12.0,14.0,2.0,174.0,78.0,32.0,65.0,313.0,99.0,71.0,37.0,21.0,67.0,16.0,41.0,111.0,152.0,118.0,39.0,110.0,14.0,30.0,84.0,14.0,200.0,33.0,401.0,103.0,12.0,112.0,58.0,63.0,200.0,,18.0,39.0,26.0,54.0,254.0,4846.0,23.0,11.0,92.0,262.0,39.0,202.0,5.0
2013-03-23,62.0,15.0,7.0,42.0,702.0,52.0,0.0,8.0,2.0,170.0,44.0,8.0,66.0,223.0,73.0,22.0,33.0,15.0,55.0,11.0,47.0,87.0,113.0,96.0,25.0,107.0,14.0,13.0,180.0,9.0,123.0,25.0,290.0,55.0,12.0,29.0,31.0,64.0,153.0,,13.0,18.0,23.0,11.0,295.0,3618.0,14.0,7.0,64.0,233.0,19.0,33.0,4.0
2013-03-30,56.0,10.0,15.0,27.0,667.0,32.0,5.0,15.0,0.0,124.0,32.0,16.0,44.0,212.0,22.0,18.0,21.0,23.0,20.0,9.0,17.0,90.0,83.0,85.0,31.0,89.0,8.0,8.0,57.0,13.0,195.0,23.0,240.0,23.0,3.0,67.0,16.0,45.0,150.0,,13.0,19.0,19.0,15.0,94.0,3186.0,16.0,8.0,62.0,125.0,18.0,52.0,5.0
2013-04-06,46.0,11.0,7.0,5.0,459.0,27.0,0.0,7.0,0.0,96.0,23.0,16.0,45.0,158.0,18.0,35.0,13.0,10.0,43.0,7.0,38.0,77.0,49.0,78.0,27.0,68.0,5.0,4.0,54.0,4.0,122.0,18.0,276.0,0.0,3.0,20.0,24.0,30.0,165.0,,11.0,14.0,12.0,13.0,24.0,2655.0,0.0,9.0,38.0,48.0,11.0,32.0,4.0
2013-04-13,45.0,5.0,0.0,0.0,428.0,24.0,0.0,3.0,0.0,59.0,12.0,7.0,46.0,76.0,0.0,21.0,4.0,7.0,8.0,5.0,60.0,66.0,13.0,51.0,27.0,54.0,5.0,11.0,50.0,0.0,83.0,10.0,298.0,0.0,3.0,0.0,4.0,28.0,130.0,,8.0,9.0,7.0,7.0,0.0,1925.0,6.0,10.0,36.0,67.0,6.0,18.0,1.0
2013-04-20,47.0,6.0,14.0,1.0,302.0,22.0,0.0,2.0,0.0,48.0,12.0,14.0,20.0,98.0,0.0,11.0,3.0,1.0,10.0,2.0,60.0,64.0,26.0,46.0,21.0,29.0,0.0,6.0,87.0,0.0,86.0,12.0,276.0,0.0,0.0,0.0,2.0,34.0,52.0,,7.0,9.0,8.0,8.0,0.0,1792.0,0.0,6.0,23.0,109.0,6.0,0.0,2.0
2013-04-27,58.0,2.0,0.0,0.0,341.0,28.0,0.0,1.0,0.0,54.0,14.0,6.0,27.0,70.0,0.0,17.0,6.0,1.0,23.0,0.0,3.0,39.0,4.0,27.0,18.0,14.0,0.0,0.0,34.0,3.0,85.0,10.0,127.0,0.0,0.0,0.0,0.0,27.0,53.0,,11.0,0.0,6.0,0.0,0.0,1095.0,0.0,5.0,3.0,30.0,4.0,0.0,0.0
2013-05-04,52.0,2.0,0.0,0.0,267.0,22.0,0.0,2.0,0.0,46.0,11.0,0.0,22.0,46.0,0.0,1.0,1.0,18.0,9.0,1.0,9.0,31.0,13.0,0.0,10.0,7.0,0.0,0.0,65.0,0.0,41.0,9.0,181.0,0.0,0.0,31.0,0.0,25.0,66.0,,6.0,0.0,2.0,0.0,0.0,929.0,0.0,7.0,6.0,39.0,0.0,0.0,0.0
2013-05-11,44.0,0.0,0.0,2.0,232.0,8.0,0.0,1.0,0.0,0.0,19.0,3.0,19.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,18.0,0.0,12.0,22.0,0.0,0.0,63.0,0.0,53.0,10.0,190.0,0.0,0.0,0.0,0.0,26.0,57.0,,0.0,0.0,2.0,0.0,21.0,896.0,0.0,10.0,4.0,22.0,0.0,0.0,3.0
2013-05-18,39.0,0.0,0.0,0.0,263.0,10.0,0.0,2.0,0.0,15.0,28.0,3.0,26.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,51.0,11.0,7.0,14.0,0.0,0.0,12.0,0.0,81.0,8.0,14.0,0.0,0.0,0.0,0.0,34.0,60.0,,0.0,0.0,0.0,0.0,0.0,697.0,0.0,6.0,10.0,13.0,0.0,0.0,1.0
2013-05-25,46.0,1.0,0.0,10.0,251.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,22.0,30.0,0.0,0.0,6.0,0.0,0.0,1.0,18.0,36.0,8.0,0.0,9.0,18.0,0.0,0.0,7.0,0.0,95.0,8.0,163.0,0.0,0.0,0.0,0.0,10.0,29.0,,0.0,0.0,0.0,0.0,0.0,631.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,42.0,0.0,0.0,8.0,432.0,3.0,0.0,0.0,0.0,24.0,11.0,0.0,35.0,93.0,3.0,0.0,2.0,9.0,0.0,5.0,0.0,32.0,10.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,71.0,8.0,200.0,0.0,0.0,0.0,0.0,20.0,58.0,,0.0,0.0,0.0,0.0,0.0,929.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,38.0,0.0,0.0,2.0,314.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,24.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,29.0,9.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,,0.0,0.0,0.0,0.0,0.0,465.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,41.0,0.0,0.0,7.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,12.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,104.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-22,22.0,1.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,2.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,37.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,15.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,24.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,46.0,0.0,12.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,11.0,89.0,15.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,25.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,37.0,2.0,0.0,1.0,24.0,9.0,0.0,0.0,1.0,28.0,3.0,0.0,15.0,41.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,0.0,37.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,62.0,2.0,0.0,7.0,67.0,13.0,0.0,0.0,5.0,35.0,21.0,0.0,17.0,54.0,0.0,6.0,12.0,0.0,14.0,4.0,9.0,0.0,33.0,3.0,13.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,2.0,0.0,9.0,266.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
2013-09-14,64.0,3.0,0.0,12.0,122.0,13.0,0.0,0.0,5.0,111.0,15.0,2.0,4.0,44.0,0.0,24.0,16.0,0.0,26.0,0.0,5.0,0.0,10.0,27.0,11.0,0.0,0.0,32.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,33.0,19.0,,0.0,0.0,0.0,0.0,0.0,398.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0
2013-09-21,60.0,4.0,0.0,5.0,126.0,19.0,0.0,0.0,7.0,35.0,10.0,0.0,9.0,127.0,0.0,4.0,4.0,0.0,61.0,0.0,67.0,0.0,0.0,33.0,12.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,37.0,54.0,,0.0,0.0,0.0,0.0,0.0,498.0,0.0,3.0,7.0,0.0,9.0,0.0,3.0
2013-09-28,63.0,4.0,0.0,0.0,157.0,22.0,0.0,0.0,6.0,52.0,32.0,0.0,9.0,72.0,12.0,15.0,12.0,0.0,57.0,0.0,55.0,25.0,29.0,66.0,20.0,0.0,0.0,5.0,11.0,3.0,0.0,14.0,0.0,26.0,1.0,0.0,3.0,16.0,13.0,,2.0,0.0,2.0,0.0,0.0,896.0,0.0,5.0,15.0,0.0,6.0,0.0,1.0
2013-10-05,40.0,7.0,0.0,3.0,141.0,21.0,0.0,3.0,4.0,70.0,21.0,0.0,10.0,114.0,12.0,40.0,13.0,13.0,53.0,0.0,62.0,0.0,20.0,6.0,16.0,22.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,23.0,0.0,1.0,,1.0,0.0,4.0,1.0,32.0,1294.0,37.0,6.0,17.0,14.0,5.0,15.0,1.0
2013-10-12,49.0,6.0,0.0,6.0,235.0,5.0,0.0,2.0,5.0,83.0,19.0,0.0,16.0,87.0,33.0,47.0,10.0,8.0,55.0,0.0,44.0,55.0,21.0,18.0,16.0,19.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,29.0,13.0,12.0,21.0,,0.0,0.0,10.0,0.0,0.0,1460.0,25.0,7.0,27.0,12.0,7.0,0.0,1.0
2013-10-19,61.0,3.0,0.0,18.0,357.0,5.0,0.0,1.0,7.0,91.0,10.0,0.0,14.0,89.0,39.0,44.0,8.0,5.0,41.0,0.0,27.0,33.0,16.0,59.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,17.0,2.0,34.0,17.0,7.0,18.0,,3.0,0.0,4.0,0.0,68.0,1527.0,25.0,3.0,20.0,1.0,6.0,5.0,4.0
2013-10-26,68.0,2.0,0.0,9.0,322.0,12.0,0.0,2.0,5.0,78.0,15.0,0.0,21.0,94.0,28.0,32.0,13.0,10.0,38.0,5.0,51.0,43.0,7.0,30.0,18.0,12.0,3.0,18.0,5.0,9.0,0.0,16.0,0.0,8.0,0.0,21.0,7.0,7.0,38.0,,3.0,0.0,7.0,7.0,68.0,1759.0,27.0,4.0,29.0,9.0,9.0,25.0,3.0
2013-11-02,68.0,1.0,6.0,17.0,396.0,6.0,0.0,4.0,4.0,176.0,31.0,0.0,27.0,96.0,49.0,41.0,8.0,14.0,43.0,0.0,43.0,47.0,32.0,58.0,21.0,25.0,4.0,25.0,20.0,6.0,0.0,22.0,0.0,17.0,2.0,48.0,15.0,12.0,54.0,,5.0,6.0,7.0,3.0,35.0,2290.0,36.0,7.0,34.0,33.0,12.0,0.0,4.0
2013-11-09,76.0,4.0,7.0,20.0,279.0,0.0,0.0,5.0,8.0,113.0,40.0,0.0,21.0,87.0,33.0,15.0,9.0,7.0,42.0,7.0,48.0,41.0,32.0,63.0,28.0,11.0,0.0,25.0,3.0,7.0,0.0,12.0,0.0,36.0,2.0,62.0,24.0,0.0,67.0,,9.0,4.0,3.0,17.0,80.0,2257.0,47.0,5.0,41.0,15.0,11.0,12.0,3.0
2013-11-16,58.0,0.0,23.0,18.0,451.0,17.0,0.0,6.0,9.0,126.0,24.0,0.0,29.0,104.0,25.0,33.0,4.0,11.0,52.0,0.0,70.0,28.0,8.0,42.0,35.0,35.0,2.0,0.0,1.0,9.0,0.0,27.0,0.0,27.0,1.0,31.0,39.0,25.0,54.0,,3.0,3.0,3.0,6.0,106.0,2356.0,43.0,3.0,37.0,33.0,7.0,9.0,2.0
